Code,richness,MAT,MDR,ISO,TS,MTWM,MTCM,TAR,MTWetQ,MTDQ,MTCQ,MTWarmQ,WD,PET,MAP,PWM,PDM,PS,PWetQ,PDQ,PWarmQ,PCQ,MI,AET,ER,NVF,RMAT,RMAP,population,AOC,GDP
XR2639,22,15.17613638,7.385606034,32.43158548,558.5201527,25.54545455,2.772727294,22.77272725,21.36363636,7.596969695,21.36363636,7.596969695,-129.0909091,1159.181818,1288.272727,254.7272727,20,80.00692713,683.9090909,64.63636364,683.9090909,64.63636364,11.13638146,949,220,2,0.412500153,11,4318.537842,5900615.006,652.4444444
WM2640,70,16.04861111,7.252777764,29.50910604,623.6409858,27.71111128,3.133333286,24.577778,23.1518519,7.748148137,23.1518519,7.748148137,-137.6666667,1129,1266.666667,240.4444444,16.33333333,77.71148034,658.3333333,63.11111111,658.3333333,63.11111111,12.19368172,989.4444444,579,2,0.966666778,15,817.2969589,554319.2174,159.1111111
GL2641,10,14.85787034,7.580555517,31.44022889,595.6848734,25.98888863,1.877777749,24.11111089,21.5814814,6.898148133,21.5814814,6.898148133,-101.7777778,1131.111111,1232.888889,242.5555556,18.44444444,77.77129287,635.1111111,61.66666667,635.1111111,61.66666667,8.998035364,956.8888889,249,2,0.50000003,8,1603.291267,3461266.406,464.5555556
WM2642,55,18.32187504,8.109027816,33.05402128,593.4784969,30.04999987,5.516666691,24.53333318,25.04305556,10.40138887,25.04305556,10.40138887,-49.83333333,1197.916667,1247.75,239.0833333,13,80.3678589,664.9166667,56.41666667,664.9166667,56.41666667,4.16,1002.916667,486,2,0.999999861,6,515.6490231,58290.67703,160
AL2643,55,16.5776041,7.739583341,31.91513875,596.055285,27.97500002,3.724999994,24.25000003,23.24479151,8.546874995,23.24479151,8.546874995,-140.6875,1171.8125,1312.5,254.1875,16.8125,80.54421054,702.4375,63.9375,702.4375,63.9375,12.00597365,998.8125,598,1,1.695833325,7,2109.248886,4024342.994,448.2222222
ZN2644,8,18.89280306,8.052272768,33.53664716,584.0894117,29.95454563,5.945454597,24.00909103,25.29393942,10.98181818,25.29393942,10.98181818,-19.27272727,1219.727273,1239,242.9090909,16.18181818,78.65321707,646.9090909,61.63636364,646.9090909,61.63636364,1.580084967,1016.181818,669,3,1.554166774,18,589.35355,1676131.069,429.2222222
WM2645,50,18.98030301,7.519696911,32.22187348,574.1166731,29.65454552,6.318181775,23.33636375,25.2954546,11.21212122,25.2954546,11.21212122,-12.45454546,1217.181818,1229.636364,232.8181818,14.27272727,78.17991146,636.6363636,57.45454545,636.6363636,57.45454545,1.023228023,1005.545455,557,2,0.895833294,7,424.4222946,0,151.1111111
ZN2646,32,15.68993065,7.18541668,29.21885166,624.5792593,27.19999981,2.608333329,24.59166648,22.83055581,7.394444449,22.83055581,7.394444449,-92.91666667,1129.583333,1222.5,238.4166667,18,75.91827228,616.4166667,62.33333333,616.4166667,62.33333333,8.225746957,995,396,2,0.654166778,6,1900.269928,3352236.213,469.2222222
SC2647,21,16.69490739,7.743518507,32.71939569,573.3664932,27.51111115,3.844444434,23.66666672,23.06666667,8.937037071,23.06666667,8.937037071,76.11111111,1202.444444,1126.333333,231.3333333,16,81.80492932,600.4444444,51.33333333,600.4444444,51.33333333,-6.329698762,951.3333333,796,4,1.204166561,19,2789.472336,2732245.021,559.3333333
ZY2648,34,16.87592596,7.694444389,30.16123665,643.0723244,28.87777731,3.366666714,25.5111106,23.03888886,8.348148244,24.23333331,8.348148244,-84.77777777,1138.555556,1223.333333,231.4444444,17.88888889,74.40735803,613.5555556,64.66666667,604.3333333,64.66666667,7.446081779,1018.111111,359,1,0.187499891,7,758.6485825,0,221
ZY2649,50,17.03148145,7.781481463,30.70240373,632.1418262,29.12222226,3.777777804,25.34444446,24.27407406,8.646296285,24.27407406,8.646296285,-80.44444445,1152.444444,1232.888889,238.7777778,17,76.59788403,628.2222222,62.44444444,628.2222222,62.44444444,6.980331663,1017.111111,497,2,0.812499901,6,523.5302773,1000000,223.5555556
CH2650,29,17.17291664,7.652777728,32.26770978,584.9843267,28.32500013,4.608333349,23.71666678,23.75138889,9.322222173,23.75138889,9.322222173,-120.4166667,1188.416667,1308.833333,251.6666667,13.5,83.44629628,722.8333333,60.5,722.8333333,60.5,10.13252928,998.75,519,1,0.612499992,11,1337.224953,1947593.615,146.7777778
XR2651,24,15.39871797,7.474358927,31.44523319,588.7711681,26.39999991,2.630769234,23.76923068,21.96666669,7.465384615,21.96666669,7.465384615,-136.1538462,1152.615385,1288.769231,252.5384615,19,78.76079143,674.4615385,63.84615385,674.4615385,63.84615385,11.81260011,967.6153846,317,2,0.549999774,10,2194.775475,1302387.668,591.7777778
WM2652,73,16.63194441,7.552777802,30.59823618,617.3770058,28.32499981,3.641666671,24.68333314,23.65555549,8.404166682,23.65555549,8.404166682,-104.4166667,1154.75,1259.166667,242.4166667,15.08333333,78.86918263,661.5833333,60.91666667,661.5833333,60.91666667,9.042361262,1001.833333,590,2,1.308333457,9,1128.482338,1846708.658,152.7777778
SC2653,28,12.55871212,7.567424224,32.32713625,561.5804732,23.50909077,0.100000001,23.40909077,19,5.030303032,19,5.030303032,-100.0909091,1051.909091,1152,229.5454545,17.81818182,80.21984733,602.3636364,54.18181818,602.3636364,54.18181818,9.515167228,875.8181818,489,3,1.466666573,8,1881.914406,2479112.404,534
XX2654,12,13.99675928,7.426851821,28.88467481,655.3532936,26.02222231,0.311111117,25.71111119,20.40925927,5.438888892,21.57962965,5.438888892,-118,1053.222222,1171.222222,224.5555556,17.88888889,73.50165899,577.3333333,60.33333333,569.7777778,60.33333333,11.20371347,969.3333333,152,2,0.300000229,7,1733.578796,4660248.526,1563.333333
PZ2655,38,11.69675928,7.815740674,36.61738189,489.8074333,22.17777782,0.83333334,21.34444448,17.3481481,5.209259267,17.3481481,5.209259267,-47.77777778,1076.888889,1124.666667,221.4444444,13.88888889,83.47655445,607.8888889,47.66666667,607.8888889,47.66666667,4.436648783,832.5555556,650,2,1.48333329,16,649.6524735,2089268.898,1025.666667
ZY2656,61,16.57202382,7.416666712,29.69172461,629.9879016,28.32142871,3.342857122,24.97857159,23.75952385,8.18333334,23.75952385,8.18333334,-81,1143.642857,1224.642857,237.0714286,17.57142857,75.97817706,619.2142857,63.07142857,619.2142857,63.07142857,7.082630691,1011.928571,436,1,0.829166681,10,1187.873207,1661314.291,228
ZY2657,59,16.01666666,7.246296291,29.07569366,634.7335,27.77777757,2.855555587,24.92222198,23.29259254,7.611111111,23.29259254,7.611111111,-116.7777778,1123.777778,1240.555556,236.5555556,17,75.60000768,624.3333333,63,624.3333333,63,10.39153648,1001.333333,350,2,0.595833431,10,966.4574738,1411513.817,230.625
SC2658,28,13.22734375,7.732812509,31.67581072,594.244567,24.56874979,0.156250004,24.41249978,20.05520834,5.267708346,20.05520834,5.267708346,7.75,1080.3125,1072.5625,210.75,15.375,79.21157474,551.75,47.5625,551.75,47.5625,-0.717385016,871.25,502,1,1.391666571,8,3264.356644,4551296.095,573.2222222
WM2659,67,17.78645834,8.232638935,32.50804498,617.0427249,30.04166667,4.716666659,25.32500001,24.85138885,9.626388881,24.85138885,9.626388881,-68.16666667,1175.5,1243.666667,237.0833333,14.66666667,78.30649065,646.6666667,59.16666667,646.6666667,59.16666667,5.798950801,1007.166667,638,1,1.350000004,20,473.8424797,1849312.451,160.6666667
XR2660,22,15.63388887,7.31222226,31.07054374,586.0547416,26.50666656,2.973333343,23.53333322,22.14333324,7.723333324,22.14333324,7.723333324,-149.0666667,1155.866667,1304.933333,254.6666667,18.8,79.46266548,689.1333333,64.2,689.1333333,64.2,12.89652786,976,312,2,0.395833304,6,2195.00087,4064589.591,664.3333333
WM2661,60,17.86770832,7.732638852,30.88921995,624.5016625,29.73333311,4.699999968,25.03333314,24.99305553,9.555555549,24.99305553,9.555555549,-83.16666666,1171.416667,1254.583333,241.4166667,14,79.70050212,665.5833333,59.33333333,665.5833333,59.33333333,7.099665646,1009.333333,474,2,0.85833327,9,2411.771927,1287131.763,154.25
PZ2662,27,14.26401513,7.976515141,35.36706007,538.2955181,24.85454525,2.300000007,22.55454524,20.2166666,7.010606067,20.2166666,7.010606067,30.27272727,1175.454545,1145.181818,235.2727273,15,84.05177296,619.9090909,48.90909091,619.9090909,48.90909091,-2.575406032,891.4545455,555,2,1.870833352,32,3739.094543,4568698.161,1174.666667
PZ2663,30,13.29861109,7.539814754,34.15108079,530.2246227,23.71111107,1.633333325,22.07777774,19.23888883,6.149999974,19.23888883,6.149999974,-93,1129.222222,1222.222222,241.4444444,17.44444444,81.71518305,655.1111111,56.77777778,655.1111111,56.77777778,8.235757158,880.2222222,396,2,0.774999996,16,2229.563576,555866.6043,1138.888889
XR2664,12,15.76153842,7.665384548,31.94837651,589.2744887,26.9384613,2.946153879,23.99230742,22.32564087,7.811538449,22.32564087,7.811538449,-144.8461538,1160.846154,1305.692308,255.5384615,19,79.36889183,688.6923077,64.53846154,688.6923077,64.53846154,12.47763568,978.6153846,90,2,0.216666549,9,2523.975266,4312742.031,670.7777778
ZY2665,62,16.29340279,7.461805592,29.99655053,626.9344348,28.11666679,3.241666675,24.87500012,23.45694449,7.965277798,23.45694449,7.965277798,-101.3333333,1138.833333,1240.166667,237,16,76.75942311,633.4166667,61,633.4166667,61,8.897995025,1002,488,2,0.891666611,15,655.6490021,0,212.4444444
QL2666,39,16.11249999,8.04722224,32.84323636,590.9178989,27.5999999,3.100000004,24.4999999,22.74305558,8.148611102,22.74305558,8.148611102,-87.16666666,1168.416667,1255.583333,249.5,18.66666667,78.90001808,655.6666667,62.75,655.6666667,62.75,7.460238214,980,766,2,2.299999982,22,4500.872833,3331018.536,429.4444444
AL2667,40,16.81990738,7.782407527,33.14651597,572.9804154,27.83333376,4.355555534,23.47777822,23.14259261,9.046296287,23.14259261,9.046296287,-107.5555556,1205.888889,1313.444444,252.8888889,18,81.27698964,711.8888889,68.11111111,711.8888889,68.11111111,8.919192849,993.1111111,267,2,0.495833377,14,2512.776932,3419009.7,385.3333333
ZN2668,14,17.309375,8.081249987,31.78436098,624.0622885,29.35833327,3.933333337,25.42499993,24.42361122,8.979166677,24.42361122,8.979166677,-50.75,1164.166667,1214.916667,239.9166667,17.33333333,77.05433483,620.5,61.33333333,620.5,61.33333333,4.359341446,1016,354,2,0.962500036,17,3068.532562,1543959.336,407.5555556
LZ2669,21,14.35608978,7.321153771,30.0336113,608.884134,25.63846163,1.261538478,24.37692315,21.3371796,6.262820508,21.3371796,6.262820508,-93.92307693,1094.153846,1188.076923,234.4615385,18.23076923,77.30179097,606.3076923,59.46153846,606.3076923,59.46153846,8.58408324,943.1538462,563,1,1.775000165,9,2787.702225,2988617.254,760.4444444
PZ2670,17,14.46064818,7.860185338,34.39045529,547.6585816,25.03333367,2.177777794,22.85555588,20.46666665,7.033333332,20.46666665,7.033333332,-90.66666667,1161.111111,1251.777778,250.7777778,19.11111111,81.37211924,669.7777778,61.11111111,669.7777778,61.11111111,7.80861244,913.5555556,443,1,0.412499915,12,2467.743774,3370566.669,1145.333333
XX2671,20,14.92592596,7.224074045,28.8831302,637.2247196,26.5666665,1.555555569,25.01111093,21.87407412,6.520370353,22.24629632,6.520370353,-93.66666666,1100.777778,1194.444444,231.3333333,18,74.86120061,592.6666667,61,592.6666667,61,8.509134954,983.1111111,241,1,0.324999869,7,858.9902611,2858322.424,1423.222222
XR2672,19,15.42749999,7.601666643,31.84586331,587.9300727,26.51999989,2.649999976,23.86999991,21.97166659,7.499999988,21.97166659,7.499999988,-152.7,1150.2,1302.9,254,19,79.18905143,685.8,64,685.8,64,13.27595201,970.4,182,1,0.395833462,4,1632.864243,4202762.739,640.1111111
SC2673,12,13.10624999,7.959722201,31.81808075,604.0514378,24.69166644,-0.325000002,25.01666645,20.05416663,5.015277764,20.05416663,5.015277764,7.91666667,1074.916667,1067,209.3333333,15.08333333,78.84289366,546.4166667,47.25,546.4166667,47.25,-0.736491201,867.9166667,280,2,0.708333396,8,6976.064331,4380816.21,607
ZY2674,61,16.315625,7.249999898,28.9707781,638.5378065,28.06250024,3.037499994,25.02500024,22.8104167,7.841666584,23.62083336,7.841666584,-96.5,1128.625,1225.125,233.625,17,75.12747269,612.625,62.5,611.25,62.5,8.550227046,1008.125,390,2,0.566666355,10,706.2709503,739930.7259,254.8333333
PZ2675,17,14.68506944,7.935416722,35.53218315,530.5870345,25.2166667,2.883333325,22.33333337,20.52499995,7.461111155,20.52499995,7.461111155,23,1192.083333,1169.083333,242.5,15,84.68326819,637.9166667,50,637.9166667,50,-1.929395316,905.3333333,323,2,0.658333302,18,5900.243362,2744688.101,1174.111111
AL2676,59,14.67986109,7.225000038,31.28741813,575.1552614,25.36666663,2.274999986,23.09166665,21.09166659,6.919444434,21.09166659,6.919444434,-190.5833333,1124.5,1315.083333,253.1666667,19.75,78.79729293,693,67.75,693,67.75,16.94827331,947.0833333,807,2,2.033333436,26,994.5000153,1082507.495,444.4444444
PZ2677,25,14.35324077,8.11944447,35.4562043,539.9918149,25.13333363,2.233333349,22.90000028,20.30185196,7.053703728,20.30185196,7.053703728,-7.11111111,1182.555556,1189.666667,242.7777778,16.33333333,83.44418607,643.3333333,53.66666667,643.3333333,53.66666667,0.60133421,900.5555556,378,2,0.241666685,11,3487.165741,6925081.786,1207.222222
PD2678,11,15.24962123,7.256818162,29.229099,631.2458519,26.76363616,1.936363621,24.82727253,22.49545456,6.903030321,22.49545456,6.903030321,-89.18181818,1101.818182,1191,233.8181818,18,75.98221702,599.3636364,60.72727273,599.3636364,60.72727273,8.094059406,982.5454545,176,2,0.274999976,7,3777.764694,5222355.314,785
PZ2679,28,13.82708334,7.82361117,35.40173464,528.2603195,24.3166666,2.216666659,22.09999994,19.67777774,6.698611107,19.67777774,6.698611107,17.75,1169.916667,1152.166667,236,15,84.10420146,625.3333333,49.83333333,625.3333333,49.83333333,-1.51720208,876.5,549,2,1.587499946,32,4138.737526,1497686.003,1164.888889
CH2680,16,19.60046298,7.725000002,33.55477161,558.1581149,30.19999992,7.177777873,23.02222204,25.72962966,12.03148146,25.72962966,12.03148146,-18.88888889,1244.444444,1263.333333,245.7777778,13,82.00447888,686.7777778,57.88888889,686.7777778,57.88888889,1.517857143,1003.777778,491,1,0.816666861,4,1476.836586,1790665.901,144.7777778
SC2681,29,10.96934523,7.558928558,32.72288639,555.2757751,21.93571431,-1.164285715,23.10000003,17.34642858,3.567857166,17.34642858,3.567857166,-111.1428571,999,1110.142857,218.7142857,14.71428571,81.54755185,584.2142857,46.35714286,584.2142857,46.35714286,11.12541113,834.5714286,575,2,1.583333356,9,4273.489742,1002393.08,538.7777778
PZ2682,36,13.10416665,7.604166651,33.53616504,543.0162609,23.7833333,1.108333324,22.67499998,19.27083331,5.805555553,19.27083331,5.805555553,-56.16666667,1112.083333,1168.25,235.25,16.25,82.31702067,623.6666667,52.25,623.6666667,52.25,5.050580742,872.4166667,660,3,2.204166542,29,2341.892456,3184365.741,1144
GL2683,9,16.1662037,7.515740964,30.66250864,611.7063378,27.56666692,3.055555503,24.51111142,23.07037039,7.972222178,23.07037039,7.972222178,-115.1111111,1146.444444,1261.555556,250,18.11111111,77.98865883,653.1111111,63.77777778,653.1111111,63.77777778,10.04070556,1000.555556,292,1,0.158333103,5,9363.962006,4166640.185,542.1111111
PA2684,35,14.2354167,7.279166632,32.02476442,560.8410877,24.76000023,2.030000007,22.73000022,20.4766668,6.670000019,20.4766668,6.670000019,-112.1,1141.7,1253.8,250.7,19.1,80.16227045,662.4,62,662.4,62,9.818691425,916.7,460,1,1.029166693,12,903.0064087,2566272.334,435.4444444
WM2685,84,17.14611113,7.693333381,30.38060281,637.5430685,29.10666695,3.786666663,25.32000028,24.35666676,8.697777761,24.43555563,8.697777761,-97,1149.133333,1246.133333,235.6,16.6,76.609751,636,63.26666667,635.8666667,63.26666667,8.441144051,1008.4,792,1,1.945833415,23,463.2324257,3763651.434,168.2222222
SC2686,27,13.67326388,7.703472218,30.90680913,611.4987236,25.16666683,0.241666671,24.92500015,20.71527779,5.483333334,20.71527779,5.483333334,-23.83333334,1070.333333,1094.166667,215.6666667,16,78.43650845,559.5833333,50.58333333,559.5833333,50.58333333,2.226720648,894.4166667,607,2,1.450000117,5,1533.186699,5081062.898,575
WM2687,78,16.77743057,7.503472214,30.37748212,621.0645858,28.51666657,3.816666623,24.69999995,23.83194447,8.494444413,23.83194447,8.494444413,-118.5833333,1150.083333,1268.666667,242.5833333,14.91666667,79.39609084,671.5833333,60.33333333,671.5833333,60.33333333,10.31084704,996.5833333,653,2,1.166666567,16,536.7553253,1547476.96,163.4444444
ZF2688,29,16.50833332,7.918518528,32.10124575,603.7565177,28.22222222,3.555555529,24.66666669,23.3111111,8.405555562,23.3111111,8.405555562,-148.8888889,1160.555556,1309.444444,254.8888889,17.11111111,80.02602289,697.3333333,64.22222222,697.3333333,64.22222222,12.82910483,1000.777778,550,2,0.758333067,12,7567.333023,346781.172,570.8888889
WM2689,73,16.80486111,7.46666678,30.44490625,616.8271019,28.43333356,3.908333361,24.52500019,23.77500004,8.554166671,23.77500004,8.554166671,-125.75,1149.75,1275.5,245.5,15,79.56600674,677.25,61.41666667,677.25,61.41666667,10.93716025,1002.25,598,2,1.025000314,8,934.8082123,95930.00489,148.1111111
XX2690,19,14.8131944,7.236110989,29.27625914,626.995923,26.34166654,1.62500001,24.71666653,22.01944441,6.537499982,22.01944441,6.537499982,-116.5833333,1093.333333,1209.916667,235.8333333,18,75.17940815,603.75,62,603.75,62,10.66310976,984.3333333,246,2,0.508333226,7,2423.990738,2119980.955,1447
WM2691,39,19.55075764,8.001515183,33.60783456,573.7380287,30.70000007,6.890909108,23.80909096,25.98636358,11.85909097,25.98636358,11.85909097,-10.81818182,1234.090909,1244.909091,239.9090909,13.09090909,80.96959793,669.8181818,57.27272727,669.8181818,57.27272727,0.876611418,997.2727273,444,2,0.949999809,6,968.0808296,2646241.458,160.1111111
WM2692,68,18.54097224,7.537500136,32.28152272,574.3548696,29.21666686,5.866666635,23.35000022,24.86666669,10.77777769,24.86666669,10.77777769,-23.33333334,1209.333333,1232.666667,232.3333333,15,77.75318484,635,59,635,59,1.929437707,1009,689,1,0.966666679,8,217.8177452,0,77
PD2693,24,13.7272727,7.089393888,28.37848171,641.0442998,25.39090919,0.409090909,24.98181829,20.35454536,5.287878801,21.15909092,5.287878801,-132.2727273,1036.545455,1168.818182,224.9090909,17.72727273,74.47728614,577.0909091,59.18181818,576,59.18181818,12.76091914,956.9090909,558,2,1.895833177,12,1624.601707,1021642.172,769.8888889
AL2694,35,15.10595246,7.682142939,33.30750921,561.2221272,25.63571467,2.571428554,23.06428611,21.24285739,7.476190431,21.24285739,7.476190431,-142.4285714,1158.357143,1300.785714,251.6428571,20,79.63452029,691.2857143,67,691.2857143,67,12.29573904,949.9285714,196,3,0.59583349,9,1276.217651,2749057.866,397.5555556
PZ2695,21,13.17878787,8.272727205,37.58771502,505.4733506,23.7272729,1.718181805,22.0090911,18.75757577,6.348484832,18.75757577,6.348484832,56.54545454,1179.363636,1122.818182,221.9090909,13,83.68286618,610,47.72727273,610,47.72727273,-4.794573344,850.3636364,276,1,0.745833457,6,1791.420967,1982606.377,1025.444444
SC2696,23,13.36083332,7.336111082,31.36014508,576.4376681,24.18000005,0.786666667,23.39333338,19.92111113,5.67444439,19.92111113,5.67444439,-75.2,1093.733333,1168.933333,231.5333333,18.46666667,79.21592507,606.8666667,57.13333333,606.8666667,57.13333333,6.875533341,888.5333333,466,2,1.43749985,20,2133.847145,2736240.545,610.4444444
ZN2697,9,18.07465278,8.027083337,32.39982704,607.055318,29.70833349,4.933333357,24.77500014,24.89861117,9.948611127,24.89861117,9.948611127,-51.83333333,1183.416667,1235.25,241,16.08333333,77.85266082,638.3333333,61.66666667,638.3333333,61.66666667,4.379973241,1022.166667,520,2,0.962499996,14,2009.4557,294989.2116,408.1111111
PZ2698,20,15.40568183,7.397727255,31.77495403,570.1428216,26.0363636,2.75454545,23.28181815,21.78787885,7.716666641,21.78787885,7.716666641,-22.72727272,1163.545455,1186.272727,241.6363636,18.09090909,81.13004725,629,57,629,57,1.953277599,945,618,3,1.325000068,17,1225.949249,3236546.446,1222
XX2699,20,15.21666668,7.307142894,28.89007744,642.7414361,27.0285714,1.735714291,25.29285711,21.49880954,6.748809541,22.62380959,6.748809541,-99.28571428,1097.428571,1196.714286,232.1428571,17.85714286,74.59861543,595.5714286,61.5,591.2857143,61.5,9.047123144,995.1428571,201,2,0.441666583,7,1136.771839,3379480.822,1362.555556
PZ2700,28,13.32416661,7.909999984,35.75953487,522.3267121,23.8,1.680000007,22.11999999,19.09166667,6.256666627,19.09166667,6.256666627,-53.2,1144.9,1198.1,233.7,16.6,82.02820108,644.6,55.7,644.6,55.7,4.646694034,871.9,371,2,0.829166815,17,13076.75565,531647.6815,1141
SC2701,29,11.67592595,7.616666737,32.49029741,561.2930955,22.73333359,-0.711111116,23.4444447,18.09629629,4.162962975,18.09629629,4.162962975,-93.77777777,1016.666667,1110.444444,220.2222222,16.77777778,80.5759929,581,51.44444444,581,51.44444444,9.224043715,850.5555556,823,2,2.445833402,9,737.8215561,448108.0351,505.1111111
PD2702,21,15.33333334,7.235000047,28.99738361,635.6960464,26.91999989,1.969999993,24.94999989,22.07833327,6.943333314,22.63333327,6.943333314,-53.4,1109,1162.4,225.8,17.7,74.94917177,576.3,59.3,576.2,59.3,4.815148783,977.9,396,2,0.824999909,8,1659.874649,3458703.087,764.1111111
ZF2703,36,17.87407409,7.974074046,33.22741379,584.8836494,29.09999996,5.099999958,24,24.3407408,9.97592594,24.3407408,9.97592594,-58.11111112,1198.444444,1256.555556,243.8888889,15.66666667,78.8462291,658.7777778,62,658.7777778,62,4.848878176,1016.111111,513,1,0.687499921,18,351.0656452,1000000,511.5555556
SC2704,18,14.2517857,7.559523808,30.66741906,610.3876254,25.5857142,0.9357143,24.6499999,21.19404752,6.052380968,21.19404752,6.052380968,-56.14285715,1091.214286,1147.357143,227.2857143,17.35714286,77.72418218,585.3571429,55.85714286,585.3571429,55.85714286,5.1449892,925.5714286,449,2,1.179166473,12,6291.72673,1181973.966,567
CH2705,30,17.12777777,7.680555496,31.34906046,607.4641219,28.68333308,4.183333357,24.49999972,23.95277778,8.959722228,23.95277778,8.959722228,-144.0833333,1170.083333,1314.166667,255.8333333,15.08333333,81.47330008,710.5,62.08333333,710.5,62.08333333,12.31393775,1010.583333,450,1,0.854166547,17,4808.913208,2240573.362,156
ZN2706,29,15.42805555,7.168333347,29.14747466,626.1784396,26.89999987,2.306666652,24.59333322,22.59666661,7.13555556,22.59666661,7.13555556,-94.6,1114.266667,1208.866667,235.4666667,18,75.4894061,604.8666667,62.13333333,604.8666667,62.13333333,8.489888716,994.1333333,327,2,0.929166719,9,1755.893005,5629004.887,904.8888889
ZF2707,29,17.16704545,7.826515145,31.68585568,608.3131163,28.83636353,4.136363615,24.69999992,24.00757573,8.986363646,24.00757573,8.986363646,-140.3636364,1169.181818,1309.545455,256.5454545,16,80.76667876,703,63.54545455,703,63.54545455,12.0052873,1012.909091,436,4,0.979166577,14,873.7113571,1486527.815,573.7777778
WM2708,79,17.0992424,7.656060614,30.61284642,624.3041356,28.95454545,3.945454576,25.00909088,24.25303026,8.812121207,24.25303026,8.812121207,-83.45454545,1158.727273,1242.181818,238.0909091,15,77.98401336,644.0909091,59.54545455,644.0909091,59.54545455,7.202259532,1011.636364,667,1,1.208333174,10,654.7355804,183546.7059,152.125
ZY2709,59,15.91736111,7.322222281,29.40651848,632.6437539,27.6833334,2.783333321,24.90000008,23.15277765,7.533333364,23.15277765,7.533333364,-125.8333333,1123.25,1249.083333,237.3333333,17,75.86243389,632.6666667,63.41666667,632.6666667,63.41666667,11.20261147,999.3333333,391,2,0.512499909,8,1030.996525,1000000,233.4444444
SC2710,33,13.25381946,7.407638888,32.63288936,552.5010847,23.8416667,1.141666663,22.70000004,19.52916674,5.861111116,19.52916674,5.861111116,-76.58333333,1103.666667,1180.25,236.5,18.08333333,80.83810342,623,56.5,623,56.5,6.938991241,878.4166667,809,1,1.899999925,26,1541.700272,1280298.148,531.5555556
AL2711,57,15.69062496,7.549305507,31.87614741,584.4311124,26.65833314,2.975000004,23.68333314,22.17499982,7.787499987,22.17499982,7.787499987,-156.5,1157.75,1314.25,253.5,19.08333333,79.24892087,695.25,67.25,695.25,67.25,13.51759879,974.4166667,338,1,0.662500083,7,1350.721275,3263969.735,409
XX2712,17,15.21388895,7.355555421,28.79821003,649.6604479,27.18333387,1.6416667,25.54166717,21.55833352,6.654166674,22.70833368,6.654166674,-86.33333333,1098.416667,1184.75,227.5833333,18,73.84191539,588.5833333,61,578.5833333,61,7.859798194,993.0833333,131,2,0.154166356,7,1239.986511,6118997.568,1500.222222
SC2713,13,15.55833333,7.593055512,31.49564704,593.0177471,26.65833346,2.549999972,24.10833349,22.25833334,7.612499969,22.25833334,7.612499969,-17.33333333,1147,1164.333333,231.8333333,18,78.25090453,599.4166667,58,599.4166667,58,1.511188608,956.3333333,558,2,1.345833232,10,1539.488007,3594399.929,595.8888889
ZN2714,8,19.01342591,7.941666634,33.25897046,582.4023227,29.97777769,6.099999905,23.87777779,25.40000001,11.13333332,25.40000001,11.13333332,-20.44444444,1220,1240.444444,243.1111111,16.22222222,78.7116153,648.6666667,62,648.6666667,62,1.675774134,1015.777778,563,1,1.204167048,23,587.6585884,1769421.909,415.1111111
SC2715,28,11.67152776,7.998611159,32.83791664,583.3619956,23.17500003,-1.183333347,24.35833338,18.45000002,3.898611098,18.45000002,3.898611098,-18.25,1028.666667,1046.916667,205.25,14.41666667,80.56896885,543.4166667,44.08333333,543.4166667,44.08333333,1.774141283,830.3333333,524,2,1.500000122,18,1670.471466,3022501.585,555.4444444
PZ2716,25,14.0108333,7.724999955,34.91293608,527.7941482,24.34666646,2.219999997,22.12666647,19.83111107,6.846666654,19.83111107,6.846666654,-24.13333333,1171.866667,1196,239.2,15.93333333,83.0545035,647.3333333,52.86666667,647.3333333,52.86666667,2.059392422,892.9333333,304,2,0.533333341,15,3035.666328,2265005.994,1067.444444
WM2717,84,16.89010418,7.468750038,29.7314715,635.1891647,28.79375017,3.674999967,25.1187502,24.14166671,8.439583334,24.14166671,8.439583334,-103.3125,1145.9375,1249.25,237.0625,15.6875,77.29510648,643.4375,61.875,643.4375,61.875,9.015544041,1004,771,3,1.745833258,28,953.9074974,1150350.216,157
XR2718,18,15.48703695,7.3518519,30.89025577,594.5938452,26.39999962,2.599999958,23.79999966,22.12222202,7.496296291,22.12222202,7.496296291,-162.5555556,1134.777778,1297.333333,254.2222222,18.33333333,78.70926828,678.8888889,64.44444444,678.8888889,64.44444444,14.32488005,978.7777778,161,3,0.204166899,3,1560.392143,3043157.597,655.5555556
XX2719,11,14.56342598,8.060185273,30.33937447,665.3740163,27.06666692,0.500000007,26.56666691,21.10555555,5.872222248,22.23703716,5.872222248,-84.66666667,1076.222222,1160.888889,223.7777778,17.66666667,73.56304798,575.7777778,58.77777778,562.1111111,58.77777778,7.867024572,981.2222222,105,2,0.129166642,6,2483.103912,4321527.349,1208
AL2720,0,18.5734375,7.460416747,32.72965796,558.4602044,29.05624998,6.262499958,22.79375002,24.73645838,10.97604169,24.73645838,10.97604169,-78.0625,1251.5625,1329.625,257.0625,15.8125,83.34647711,735.0625,67,735.0625,67,6.237203496,1018.5,615,2,1.083333155,19,1062.035873,0,386.1111111
SC2721,27,10.76770834,7.536805574,32.67400954,558.8768289,21.76666689,-1.299999992,23.06666688,17.17638893,3.340277783,17.17638893,3.340277783,-116,992.4166667,1108.416667,217.9166667,14,81.89190106,584.75,44.66666667,584.75,44.66666667,11.68863884,832,498,2,1.329166719,6,2982.562119,986742.3642,530.5555556
